"Country","Status","PR.Rating","CL.Rating","A1","A2","A3","A.Aggr","B1","B2","B3","B4","B.Aggr","C1","C2","C3","C.Aggr","Add.A","Add.B","PR.Aggr","D1","D2","D3","D4","D.Aggr","E1","E2","E3","E.Aggr","F1","F2","F3","F4","F.Aggr","G1","G2","G3","G4","G.Aggr","CL.Aggr","Total.Aggr","Year","Region","FSI_Total","FSI_Demographic.Pressures","FSI_Refugees.and.IDPs","FSI_Group.Grievance","FSI_Human.Flight","FSI_Uneven.Development","FSI_Poverty.and.Economic.Decline","FSI_Legitimacy.of.the.State","FSI_Public.Services","FSI_Human.Rights","FSI_Security.Apparatus","FSI_Factionalized.Elites","PTS_A","PTS_H","PTS_S","UN_hdi","UN_gdi","UN_gii","UN_iie","UN_iii","UN_iile","UN_imr","UN_ynis","UN_yu","TI_Corruption_Perception_Index","Ease.of.doing.business.index..1.most.business.friendly.regulations.","Fuel.exports....of.merchandise.exports.","GDP.at.market.prices..constant.2010.US..","GDP.growth..annual...","GDP.per.capita..constant.2010.US..","GDP..PPP..constant.2011.international...","Income.share.held.by.fourth.20.","Income.share.held.by.highest.10.","Income.share.held.by.highest.20.","Income.share.held.by.lowest.10.","Income.share.held.by.lowest.20.","Income.share.held.by.second.20.","Income.share.held.by.third.20.","Internally.displaced.persons..number..high.estimate.","Internally.displaced.persons..number..low.estimate.","Labor.force.participation.rate.for.ages.15.24..total......modeled.ILO.estimate.","Labor.force.participation.rate.for.ages.15.24..total......national.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....modeled.ILO.estimate.","Labor.force.participation.rate..total....of.total.population.ages.15....national.estimate.","Labor.force..female....of.total.labor.force.","Labor.force..total","Life.expectancy.at.birth..total..years.","Lifetime.risk.of.maternal.death....","Literacy.rate..adult.female....of.females.ages.15.and.above.","Literacy.rate..adult.male....of.males.ages.15.and.above.","Military.expenditure....of.GDP.","Mineral.rents....of.GDP.","Mobile.cellular.subscriptions..per.100.people.","Mortality.rate..under.5..per.1.000.live.births.","Net.bilateral.aid.flows.from.DAC.donors..Total..current.US..","Population.density..people.per.sq..km.of.land.area.","Population.growth..annual...","Population..total","Rural.population....of.total.population."
"Cameroon","NF",6,6,1,1,1,3,2,1,1,1,5,1,1,1,3,0,0,11,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,27,2007,"Sub-Saharan Africa",89.4,7,6.8,7,7.9,8.7,6.1,8.5,7.5,7.2,7.7,8,3,NA,3,0.466,NA,"",NA,NA,NA,NA,"","","2.4","0","58.68062171","21812182535","3.255664493","1143.310001","48957148497","21.54","33.04","49.14","2.46","5.83","9.49","14","0","0","47.70000076","0","69.40000153","82.80000305","45.40341149","7411192","52.47914634","3.781573817","63.02206039","78.9499588","1.452144824","0.078638952","23.75158108","116.6","1764190000","40.35899389","2.553494182","19078100","50.259"
"Cameroon","NF",6,6,1,1,0,2,1,1,1,1,4,1,1,1,3,0,0,9,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,25,2008,"Sub-Saharan Africa",91.2,7.4,7.1,7.1,7.9,8.7,6.1,8.7,7.6,7.4,7.8,8.2,4,NA,4,0.473,NA,"",NA,NA,NA,NA,"","","2.3","0","1.247116831","22441255964","2.884046234","1146.692726","50369095294","0","0","0","0","0","0","0","1000","0","47.70000076","0","69.5","0","45.53115444","7640452","52.85582927","3.734432572","0","0","1.486073738","0.099247999","31.44110653","112.8","368650000","41.40047386","2.547806005","19570418","49.663"
"Cameroon","NF",6,6,1,1,0,2,1,0,1,1,3,1,1,1,3,0,0,8,1,2,2,2,7,0,1,1,2,0,1,1,0,2,1,1,1,1,4,15,23,2009,"Sub-Saharan Africa",95.3,8,7.5,7.2,8,8.9,6.9,9.2,8,8,7.8,8.7,2,NA,3,0.48,NA,"",NA,NA,NA,NA,"","","2.2","0","0.947430673","22874787500","1.931850591","1139.493508","51342150959","0","0","0","0","0","0","0","0","0","47.70000076","0","69.69999695","0","45.52154131","7888819","53.26485366","3.63970581","0","0","1.468127321","0.14986728","39.81367836","109","327120000","42.46688667","2.543230844","20074522","49.072"
"Cameroon","NF",6,6,1,1,0,2,1,0,1,1,3,1,1,1,3,0,0,8,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,24,2010,"Sub-Saharan Africa",95.4,8.2,7.6,7.5,8.1,8.7,7,9,8,7.8,7.8,8.7,2,NA,3,0.486,0.842,"0.623",35.3,19.9,19.9,66.2,"10.8","10.8","2.2","0","49.54819465","23622483984","3.268648874","1147.242347","53020345598","0","0","0","0","0","0","0","3000","0","47.70000076","0","69.90000153","69","45.58533695","8144608","53.69482927","3.485208504","64.79949951","78.32769012","1.498802573","0.183726511","41.8760103","104.8","341280000","43.55876965","2.538641748","20590666","48.484"
"Cameroon","NF",6,6,1,1,0,2,1,0,1,1,3,1,1,0,2,0,0,7,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,23,2011,"Sub-Saharan Africa",94.6,8,7.3,7.8,7.8,8.4,7,8.8,8.3,8.1,7.8,8.5,2,NA,3,0.496,0.845,"0.618",35.3,19.9,19.9,64.4,"","","2.5","0","0.552257811","24600594629","4.140591847","1164.852451","55215701705","0","0","0","0","0","0","0","0","0","47.70000076","0","70","0","45.64799115","8384829","54.13736585","3.320650947","0","0","1.306930983","0.223312684","49.56740015","101","383330000","44.67657761","2.533832071","21119065","47.901"
"Cameroon","NF",6,6,1,1,0,2,1,0,1,1,3,1,1,0,2,0,0,7,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,23,2012,"Sub-Saharan Africa",93.1,8.2,7,7.5,7.5,8.1,6.5,8.9,8.1,7.8,7.9,9.2,2,NA,3,0.501,0.847,"0.613",35.3,19.9,19.9,62.4,"","","26","0","55.61147342","25729451636","4.588738701","1187.906733","57749405978","0","0","0","0","0","0","0","30000","0","47.70000076","0","70.09999847","0","45.63988429","8634358","54.5875122","3.184485959","0","0","1.338949242","0.229478306","60.40682443","97.4","356750000","45.81982188","2.526741623","21659488","47.323"
"Cameroon","NF",6,6,1,1,0,2,1,0,1,1,3,1,1,0,2,0,0,7,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,23,2013,"Sub-Saharan Africa",93.5,8.3,7.3,7.8,7.2,7.8,6.1,8.5,8.4,8.1,8,9.2,NA,NA,3,0.507,0.849,"0.5770000000000001",34.8,23.1,23.1,60.4,"","","25","0","54.65477445","27160443493","5.561688129","1222.828351","60961247834","0","0","0","0","0","0","0","10000","0","47.70000076","0","70.30000305","0","45.63873014","8906179","55.04180488","3.078390402","0","0","1.328622977","0.175268054","70.3904685","93.9","447250000","46.98687567","2.515153215","22211166","46.75"
"Cameroon","NF",6,6,1,1,1,3,1,0,1,1,3,1,1,0,2,0,0,8,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,24,2014,"Sub-Saharan Africa",93.1,8.1,7.6,7.8,7.5,7.5,5.9,8.2,8.5,8.3,7.7,9.5,4,NA,3,0.514,0.851,"0.5720000000000001",34.8,23.1,23.1,58.6,"","","27","0","54.38476894","28770233462","5.926964959","1263.347639","64574399632","21.63","34.96","51.63","1.73","4.53","8.49","13.72","3500","0","47.70000076","0","70.40000153","0","45.701982","9176788","55.4927561","2.989368401","0","0","1.252788882","0.129735644","75.6851331","90.6","571340000","48.17544372","2.498110306","22773014","46.181"
"Cameroon","NF",6,6,1,1,1,3,1,0,1,1,3,1,1,1,3,0,0,9,1,2,2,2,7,1,1,1,3,0,1,1,0,2,1,1,1,1,4,16,25,2015,"Sub-Saharan Africa",94.3,8,7.8,8.1,7.5,7.8,6.2,8.4,8.8,8,7.6,9.1,3,NA,3,0.518,0.853,"0.568",34.8,23.1,23.1,57.1,"","","27","167","44.64768749","30431210269","5.773247581","1303.588799","68302439597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.888392618","68.88101196","81.15286255","1.245129889","0.126957534","71.84542948","87.9","0","49.38372152","2.477142121","23344179","45.619"
"Cameroon","NF",6,6,1,1,1,3,1,0,1,1,3,1,1,1,3,0,0,9,1,2,2,2,7,1,1,1,3,0,1,0,0,1,1,1,1,1,4,15,24,2016,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cameroon","NF",6,6,1,1,1,3,1,0,1,1,3,1,1,1,3,0,0,9,1,2,2,2,7,1,1,1,3,0,1,0,0,1,1,1,1,1,4,15,24,2017,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,3,4,11,0,0,39,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,98,2006,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0.894,NA,"",NA,NA,NA,NA,"","","8.5","0","21.40127614","1.56447E+12","2.623412623","48033.30048","1.34201E+12","0","0","0","0","0","0","0","0","0","66.30000305","66.19999695","66.59999847","67","46.66884438","17917851","80.41878049","0.013178212","0","0","1.125832408","0.836063445","57.49320536","6","0","3.581730817","0.796844597","32570505","19.787"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2007,"Americas",25.1,3.3,2.4,2,2.1,5,1.5,1.5,1.2,2,1,1.6,2,NA,1,0.897,NA,"",NA,NA,NA,NA,"","","8.7","0","22.41729349","1.59674E+12","2.06274769","48550.94241","1.3697E+12","22.63","26.06","41.28","2.7","7.16","12.31","16.64","0","0","67.09999847","67","67.09999847","67.40000153","46.83733822","18287523","80.63439024","0.013178562","0","0","1.188901783","1.138291104","61.47310755","5.9","0","3.61663736","0.969853611","32887928","19.604"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2008,"Americas",26.3,3.3,2.4,3,2.1,5,1.5,1.5,1.2,2,1,1.8,2,NA,1,0.898,NA,"",NA,NA,NA,NA,"","","8.7","0","29.69570832","1.61271E+12","1.000360973","48508.81528","1.3834E+12","0","0","0","0","0","0","0","2030","0","67.69999695","67.30000305","67.30000305","67.59999847","46.83697157","18597272","80.82536585","0.013451908","0","0","1.248621382","0.844716151","66.20487722","5.8","0","3.655989052","1.082197086","33245773","19.422"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,3,4,4,11,0,0,39,3,4,4,4,15,4,4,4,12,4,4,4,3,15,4,4,4,4,16,58,97,2009,"Americas",27.7,3.3,2.4,3,2.1,4.7,2,1.7,1.2,2.1,1.1,2.4,1,NA,1,0.898,NA,"",NA,NA,NA,NA,"","","8.7","0","25.04006151","1.56514E+12","-2.949587643","46542.11076","1.34259E+12","0","0","0","0","0","0","0","0","0","65.59999847","65.30000305","66.80000305","67.09999847","47.02642854","18720939","81.11146341","0.013246701","0","0","1.381043981","0.481594183","70.54830532","5.7","0","3.698084788","1.144840183","33628571","19.242"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2010,"Americas",27.9,3.2,2.5,3.1,2.1,4.5,2.5,1.5,1.5,1.9,1.2,2.4,1,NA,1,0.903,0.981,"0.127",3.2,17.1,17.1,4.9,"14.1","14.1","8.9","0","26.2948485","1.61341E+12","3.08351422","47445.76193","1.38399E+12","22.75","25.74","40.97","2.68","7.1","12.39","16.79","0","0","64.5","64.5","66.59999847","66.90000153","47.08563422","18916946","81.41292683","0.012889169","0","0","1.197152932","0.803348599","75.676078","5.6","0","3.739510266","1.113959721","34005274","19.063"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2011,"Americas",27.7,2.9,2.5,3.3,2.4,4.1,2.4,1.2,1.9,1.6,1.5,2.5,1,NA,1,0.907,0.982,"0.11800000000000001",3.2,17.1,17.1,4.7,"13.6","13.6","8.7","0","28.60467285","1.66409E+12","3.141219001","48455.21402","1.42747E+12","0","0","0","0","0","0","0","0","0","64.5","64.5","66.40000153","66.69999695","47.14629689","19065771","81.34929268","0.012561632","0","0","1.196083782","0.940399676","77.82549309","5.4","0","3.776625307","0.987617711","34342780","18.885"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2012,"Americas",26.8,2.7,2.2,3,2.4,3.8,2.1,1,2.2,1.9,1.8,2.5,1,NA,1,0.909,0.982,"0.113",3.2,17.1,17.1,4.7,"13.6","13.6","84","0","26.55798911","1.69313E+12","1.745472283","48721.1803","1.45238E+12","0","0","0","0","0","0","0","0","0","63.40000153","63.5","66.30000305","66.5","47.13905711","19291542","81.56243902","0.012215448","0","0","1.121099973","0.784816269","79.56833775","5.3","0","3.821466628","1.183023858","34751476","18.707"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,3,4,4,11,4,4,4,3,15,4,4,4,4,16,58,98,2013,"Americas",26,2.6,2.1,3.1,2.1,3.5,1.8,1.5,2,2,1.8,2.5,NA,1,1,0.912,0.983,"0.10800000000000001",4,13.9,13.9,4.6,"13.3","13.3","81","0","27.3268577","1.73069E+12","2.218068188","49229.50377","1.4846E+12","0","0","0","0","0","0","0","120240","0","63.59999847","63.79999924","66.19999695","66.5","47.20848469","19516479","81.76504878","0.011878732","0","0","1.00769319","0.745933124","80.61008074","5.2","0","3.865993549","1.15590039","35155499","18.528"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,3,4,11,0,0,39,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,98,2014,"Americas",27.4,2.7,2.3,3.4,2.2,3.2,2.1,1.2,2.3,2.1,2.1,2.5,1,1,1,0.919,0.983,"0.102",3.9,17.4,17.4,4.4,"","","81","0","28.06721155","1.77349E+12","2.472892638","49895.98485","1.52131E+12","0","0","0","0","0","0","0","5800","0","63.90000153","64.19999695","66.09999847","66","47.12164915","19726591","81.95660976","0.011610238","0","0","1.000890503","0.728799003","81.0393165","5","0","3.908783737","1.098069388","35543658","18.35"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,3,4,11,0,0,39,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,98,2015,"Americas",25.7,2.4,2,3.9,2.2,3,1.8,0.9,2,1.8,2.2,2.5,1,1,1,0.92,0.983,"0.098",3.9,17.4,17.4,4.3,"","","83","20","21.32065876","1.79261E+12","1.078268751","50000.55965","1.53771E+12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.011328543","0","0","0.969375098","0.544212611","81.93058776","4.9","0","3.942219231","0.863130607","35851774","18.172"
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2016,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","F",1,1,4,4,4,12,4,4,4,4,16,4,4,4,12,0,0,40,4,4,4,4,16,4,4,4,12,4,4,4,3,15,4,4,4,4,16,59,99,2017,"Americas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2006,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.602,NA,"",NA,NA,NA,NA,"","","#N/A","0","0","1352565365","7.983750447","2828.066794","2379563066","0","0","0","0","0","0","0","0","0","60.09999847","0","65.19999695","0","38.4642181","198075","71.83568293","0.182826495","0","0","0.630491126","0","22.58745902","27.9","108140000","118.6761787","0.848518827","478265","41.471"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2007,"Sub-Saharan Africa",81.1,7.9,4.8,4.8,8.2,6.2,8,7,7.4,6.4,6.1,6.4,NA,NA,2,0.615,NA,"",NA,NA,NA,NA,"","","4.9","0","0","1557758837","15.170688","3236.713161","2740559155","19.97","37.14","53.27","1.95","4.97","8.74","13.04","0","0","60","0","65.5","0","38.56388844","204051","72.09936585","0.177130433","0","0","0.52470317","0","31.46741973","28.1","129250000","119.4238213","0.628009355","481278","40.637"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2008,"Sub-Saharan Africa",80.7,7.9,4.8,4.8,8.2,6.2,7.8,7.3,7.2,6.4,5.8,6.4,NA,NA,2,0.621,NA,"",NA,NA,NA,NA,"","","5.1","0","0","1661357908","6.6505205","3433.806317","2922820603","0","0","0","0","0","0","0","0","0","59.90000153","0","65.80000305","0","38.69603365","209714","72.30953659","0.166381359","0","0","0.601269382","0","57.29277356","28.2","190670000","120.0555831","0.527613849","483824","39.806"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2009,"Sub-Saharan Africa",78.5,7.9,4,4.4,8.2,6.2,7.2,7.4,7.6,6.2,5.7,6.1,NA,NA,2,0.627,NA,"",NA,NA,NA,NA,"","","5.1","0","0","1640251585","-1.270425989","3370.336109","2885688330","0","0","0","0","0","0","0","0","0","59.79999924","0","66.09999847","0","38.85621992","215461","72.47121951","0.15419999","0","0","0.490877611","0","59.83377049","28.1","184480000","120.762531","0.587123543","486673","38.984"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2010,"Sub-Saharan Africa",77.2,7.7,4.1,4.4,8.2,6,7,7.2,7.4,6,5.5,6.1,NA,NA,2,0.632,NA,"",30.7,NA,NA,23.3,"","","5.1","0","0","1664310633","1.466790075","3393.927212","2928015320","0","0","0","0","0","0","0","0","0","59.70000076","0","66.5","59.09999847","38.97327688","221793","72.59790244","0.142992691","0","0","0.495061947","0","76.26543014","27.8","284490000","121.682134","0.758612187","490379","38.167"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2011,"Sub-Saharan Africa",75.8,7.3,4.3,4.2,8.3,6.3,6.3,6.9,6.9,5.7,5.7,5.7,NA,NA,2,0.636,NA,"",30.7,NA,NA,22.9,"","","5.5","0","0.000589382","1730365231","3.968886401","3494.564838","3044224922","0","0","0","0","0","0","0","0","0","59.79999924","0","66.80000305","0","38.99148917","226770","72.70956098","0.137573235","0","0","0.523241665","0","80.81218046","27.3","247960000","122.8682382","0.970036159","495159","37.376"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2012,"Sub-Saharan Africa",74.7,7,4,4.2,8.4,6.6,6.6,6.6,6.6,5.4,5.7,5.7,NA,NA,1,0.643,NA,"",NA,NA,NA,22.4,"","","60","0","0","1749086369","1.081918292","3492.09649","3077160949","0","0","0","0","0","0","0","0","0","59.90000153","0","67.19999695","0","39.03479169","232613","72.82821951","0.13084002","80.49622345","90.47450256","0.555765135","0","86.02531144","26.6","227850000","124.2853598","1.146766326","500870","36.611"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2013,"Sub-Saharan Africa",73.7,6.7,4.1,4.2,8.3,6.9,6.1,6.3,6.5,5.1,5.7,5.5,NA,NA,2,0.643,NA,"",18.2,28,28,21.9,"","","58","0","0","1762867521","0.787905771","3475.287765","3101406077","0","0","0","0","0","0","0","0","0","60","0","67.5","0","39.13694659","238363","72.97236585","0.123514325","0","0","0.530303913","0","100.1124481","25.9","229980000","125.8704715","1.267316352","507258","35.873"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2014,"Sub-Saharan Africa",74.1,6.8,4.4,4.2,8.6,7.2,6.2,6,6.8,4.8,5.7,5.5,NA,NA,NA,0.646,NA,"",18.2,28,28,21.3,"","","57","0","0","1795741617","1.864808069","3494.299769","3159241348","0","0","0","0","0","0","0","2500","0","60","0","67.80000305","0","39.23549494","244001","73.147","0.117173145","0","0","0.534088773","0","121.7897017","25.2","197240000","127.5200993","1.302061946","513906","35.16"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2015,"Sub-Saharan Africa",73.5,7.1,4.1,4,8.6,7.5,6.2,5.7,6.5,4.5,5.7,5.5,NA,NA,1,0.648,NA,"",18.2,28,28,20.7,"","","55","125","0","1821863561","1.454660521","3500.204728","3205197585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.111282934","84.65950775","92.46029663","0.556512046","0","127.152258","24.5","0","129.1568238","1.275336115","520502","34.474"
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2016,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape Verde","F",1,1,4,4,4,12,4,4,4,3,15,4,3,3,10,0,0,37,3,4,4,4,15,4,4,3,11,4,3,4,3,14,4,3,3,3,13,53,90,2017,"Sub-Saharan Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Central African Republic","PF",5,4,2,2,3,7,2,2,1,2,7,1,1,1,3,0,0,17,2,2,3,3,10,3,3,3,9,1,1,0,1,3,1,2,1,1,5,27,44,2006,"Sub-Saharan Africa",97.5,9,7.7,8.8,5.5,8.5,8.1,9,8,7.5,8.9,8,4,NA,5,0.33,NA,"",NA,NA,NA,NA,"","","2.4","0","0.013490207","1774985113","4.77108543","430.0792207","3530569551","0","0","0","0","0","0","0","150000","0","63.20000076","0","78.30000305","0","46.82745144","1887741","45.16312195","4.591246917","0","0","0","0.005761567","2.728105589","163.9","79170000","6.624790523","1.747727408","4127112","61.817"
"Central African Republic","PF",5,4,2,2,3,7,2,2,1,2,7,1,1,1,3,0,0,17,2,2,3,3,10,3,3,3,9,1,1,0,1,3,1,1,1,1,4,26,43,2007,"Sub-Saharan Africa",101,8.9,8.4,8.8,5.5,8.6,8.4,9,8,8.2,8.9,9.3,4,NA,5,0.338,NA,"",NA,NA,NA,NA,"","","2.0","0","0","1856768170","4.607534855","441.8663056","3693241774","0","0","0","0","0","0","0","197000","0","63.09999847","0","78.40000153","0","46.81284615","1931598","45.68739024","4.397132231","0","0","1.125507296","0.006307872","8.278756443","161.3","147970000","6.745166779","1.800746348","4202104","61.682"
"Central African Republic","PF",5,5,2,2,3,7,2,2,1,2,7,1,1,1,3,0,0,17,2,2,3,3,10,2,2,2,6,1,1,0,1,3,1,1,1,1,4,23,40,2008,"Sub-Saharan Africa",103.7,9,8.8,8.9,5.5,8.8,8.4,9.2,8.6,8.7,9.4,9.4,4,NA,4,0.345,NA,"",NA,NA,NA,NA,"","","2.0","0","0.024434211","1894908620","2.054130962","442.6937685","3769105796","17.71","46.22","60.85","1.21","3.33","6.99","11.12","14000","0","63","0","78.5","0","46.9268559","1978560","46.284","4.233615139","0","0","1.587183334","0.033421659","13.61972672","158.2","170380000","6.870854602","1.846227905","4280405","61.53"
"Central African Republic","PF",5,5,2,2,3,7,2,2,1,2,7,1,1,1,3,0,0,17,2,2,3,3,10,2,2,2,6,1,1,0,1,3,1,1,1,1,4,23,40,2009,"Sub-Saharan Africa",105.4,8.9,9,8.6,5.7,9.1,8.4,9.3,9.3,8.9,9.6,9.5,4,NA,4,0.352,NA,"",NA,NA,NA,NA,"","","2.0","0","0","1927297142","1.70923922","441.8894134","3833528831","0","0","0","0","0","0","0","14835","0","62.90000153","0","78.59999847","0","46.97414609","2028320","46.93497561","4.111116337","0","0","1.816210849","0.059921931","20.24357708","154.2","153330000","7.001014479","1.876656937","4361492","61.36"
"Central African Republic","PF",5,5,2,2,3,7,2,2,1,2,7,1,1,1,3,0,0,17,2,2,3,3,10,2,1,2,5,1,1,0,1,3,1,1,1,1,4,22,39,2010,"Sub-Saharan Africa",106.4,9.1,9.3,8.9,6.1,9.2,8.4,9,9.2,8.8,9.7,9.1,4,NA,5,0.361,0.759,"0.674",45.9,28.1,28.1,101.7,"","","2.1","0","0","1986014846","3.046634733","446.8002046","3950322452","0","0","0","0","0","0","0","0","0","62.70000076","0","78.69999695","0","47.0857512","2080519","47.62531707","3.944080941","24.35548973","50.71271133","2.59742643","0.081949474","22.51148929","150.2","197590000","7.135017176","1.895959405","4444973","61.172"
